Rank|Song|Total Points|Number Ones|Total Listeners
4846|Chad - I Don't Dance - From "High School Musical 2"/Soundtrack Version|1.5|0|1
4846|Christian Kane - Seven Days|1.5|0|1
4846|CNCO - Reggaetón Lento (Remix)|1.5|0|1
4846|Denzel Curry - Black Metal Terrorist|1.5|0|1
4846|Denzel Curry - SIRENS | Z1RENZ (FEAT. J.I.D | J.1.D)|1.5|0|1
4846|Drake - Teenage Fever|1.5|0|1
4846|Eric Church - Desperate Man|1.5|0|1
4846|Fernanda Abreu - A Noite|1.5|0|1
4846|Fernanda Abreu - Speed Racer|1.5|0|1
4846|Frank Ocean - Comme Des Garçons|1.5|0|1
4846|Frank Ocean - Impietas + Deathwish|1.5|0|1
4846|Frank Ocean - Mitsubishi Sony|1.5|0|1
4846|Frank Ocean - Unity|1.5|0|1
4846|George Michael - Faith - Remastered|1.5|0|1
4846|HAIM - Nothing's Wrong|1.5|0|1
4846|High School Musical - All For One - From "High School Musical 2"/Soundtrack Version|1.5|0|1
4846|Idles - Mother|1.5|0|1
4846|Jennifer Lopez - Get Right|1.5|0|1
4846|Joyce Manor - Gone Tomorrow|1.5|0|1
4846|Joyce Manor - Million Dollars To Kill Me|1.5|0|1
4846|Joyce Manor - Silly Games|1.5|0|1
4846|Kat DeLuna - Whine Up - English Version|1.5|0|1
4846|Kelly Rowland - Motivation|1.5|0|1
4846|Kero Kero Bonito - Waking Up|1.5|0|1
4846|LIL UZI VERT - The Way Life Goes (feat. Oh Wonder)|1.5|0|1
4846|Major Lazer - Sua Cara|1.5|0|1
4846|Maroon 5 - Wake Up Call|1.5|0|1
4846|Mcap Steve - Welcome To My Mine|1.5|0|1
4846|Migos - T-Shirt|1.5|0|1
4846|Mika - Relax, Take It Easy|1.5|0|1
4846|Mika - Tah Dah|1.5|0|1
4846|Miley Cyrus - When I Look at You|1.5|0|1
4846|Moloko - Blow X Blow|1.5|0|1
4846|Moloko - Cannot Contain This|1.5|0|1
4846|Moloko - Fun for Me|1.5|0|1
4846|Moloko - The Time Is Now|1.5|0|1
4846|Muse - Dead Inside|1.5|0|1
4846|Muse - Mercy|1.5|0|1
4846|Muse - The Globalist|1.5|0|1
4846|Muse - The Handler|1.5|0|1
4846|Neneh Cherry - Manchild|1.5|0|1
4846|Neutral Milk Hotel - Holland, 1945|1.5|0|1
4846|Playboi Carti - No Time (feat. Gunna)|1.5|0|1
4846|Róisín Murphy - Dear Diary|1.5|0|1
4846|Róisín Murphy - Romantic Comedy|1.5|0|1
4846|SERPENTWITHFEET - cherubim|1.5|0|1
4846|SERPENTWITHFEET - fragrant|1.5|0|1
4846|SERPENTWITHFEET - messy|1.5|0|1
4846|SERPENTWITHFEET - mourning song|1.5|0|1
4846|SERPENTWITHFEET - whisper|1.5|0|1
4846|Sheck Wes - Do That|1.5|0|1
4846|Shura - Indecision|1.5|0|1
4846|Smino - Anita|1.5|0|1
4846|Smino - Lobby Kall|1.5|0|1
4846|Sylvester - You Make Me Feel (Mighty Real)|1.5|0|1
4846|T-ARA - Bo Peep Bo Peep|1.5|0|1
4846|Tame Impala - Taxi's Here|1.5|0|1
4846|Teenage Fanclub - The Concept|1.5|0|1
4846|The Mountain Goats - Cry for Judas|1.5|0|1
4846|The Weeknd - D.D.|1.5|0|1
4846|The Weeknd - Montreal|1.5|0|1
4846|The Weeknd - The Zone (feat. Drake)|1.5|0|1
4846|The Weeknd - Valerie|1.5|0|1
4846|Tkay Maidza - Growing My Wings (Interlude)|1.5|0|1
4846|Troy - Everyday - From "High School Musical 2"/Soundtrack Version|1.5|0|1
4846|Walk The Moon - Shut Up and Dance|1.5|0|1
4846|WEKI MEKI - I don't like your Girlfriend|1.5|0|1
4846|YOUNG M.A - Ooouuu|1.5|0|1
4923|"Cell Block Tango" - Broadway Backwards 2015|1.0|0|1
4923|"SAMPLE OF MY PASTA" - A Bad Lip Reading Of BTS|1.0|0|1
4923|"TED CRUZ" - A Bad Lip Reading|1.0|0|1
4923|'The Drowsy Chaperone' Original Broadway Cast - Show Off|1.0|0|1
4923|*NSYNC - It's Gonna Be Me|1.0|0|1
4923|*NSYNC - Pop|1.0|0|1
4923|*NSYNC - This I Promise You|1.0|0|1
4923|18 Carat Affair - Lovely|1.0|0|1
4923|2018 - 7/4 on sale SKE48 23rd.Single「いきなりパンチライン」MV full|1.0|0|1
4923|21 Savage - Dip Dip|1.0|0|1
4923|2Pac - Changes|1.0|0|1
4923|3 Doors Down - Here Without You|1.0|0|1
4923|30 Seconds To Mars - Love Is Madness (feat. Halsey)|1.0|0|1
4923|311 - Amber|1.0|0|1
4923|3LAU - Touch (feat. Carly Paige)|1.0|0|1
4923|3LAU - We Came To Bang (feat. Luciana)|1.0|0|1
4923|4minute - Hate|1.0|0|1
4923|5 Seconds Of Summer - Airplanes|1.0|0|1
4923|5 Seconds Of Summer - Amnesia|1.0|0|1
4923|5 Seconds Of Summer - Castaway|1.0|0|1
4923|5 Seconds Of Summer - Close as Strangers|1.0|0|1
4923|5 Seconds Of Summer - Everything I Didn't Say|1.0|0|1
4923|5 Seconds Of Summer - Kiss Me Kiss Me|1.0|0|1
4923|5 Seconds Of Summer - Never Be|1.0|0|1
4923|5 Seconds Of Summer - San Francisco|1.0|0|1
4923|5 Seconds Of Summer - Story Of Another Us|1.0|0|1
4923|5 Seconds Of Summer - The Girl Who Cried Wolf|1.0|0|1
4923|5 Seconds Of Summer - Vapor|1.0|0|1
4923|5 Seconds Of Summer - Why Won't You Love Me|1.0|0|1
4923|702 - Where My Girls At?|1.0|0|1
4923|A$AP Mob - Raf|1.0|0|1
4923|A$AP Rocky - Long Live A$AP|1.0|0|1
4923|A$AP Rocky - Tony Tone|1.0|0|1
4923|A*Teens - Gimme! Gimme! Gimme! (A Man After Midnight)|1.0|0|1
4923|A*Teens - Lay All Your Love on Me|1.0|0|1
4923|A*Teens - Mamma Mia - Radio Version|1.0|0|1
4923|A*Teens - S.O.S.|1.0|0|1
4923|a-ha - Take on Me|1.0|0|1
4923|A.A.L - Cityfade|1.0|0|1
4923|A.A.L - Flash in The Pan|1.0|0|1
4923|A.A.L - Hopeless|1.0|0|1
4923|A.A.L - I Never Dream|1.0|0|1
4923|A.A.L - Now U Got Me Hooked|1.0|0|1
4923|A.A.L - Some Kind Of Game|1.0|0|1
4923|A.A.L - You Are Going To Love Me and Scream|1.0|0|1
4923|Aaliyah - Age Ain't Nothing but a Number|1.0|0|1
4923|Aaron Espe - Making All Things New|1.0|0|1
4923|Aaron Lansing - Faded Dreams|1.0|0|1
4923|Aaron Tveit - Goodbye|1.0|0|1
4923|Aaron Tveit - Superboy and The Invisible Girl|1.0|0|1
4923|Ab-Soul - Bloody Waters (with Anderson .Paak & James Blake)|1.0|0|1
4923|ABBA - Andante, Andante|1.0|0|1
4923|ABBA - Bang-A-Boomerang|1.0|0|1
4923|ABBA - Hey, Hey Helen|1.0|0|1
4923|ABBA - I Do, I Do, I Do, I Do, I Do|1.0|0|1
4923|ABBA - Mamma Mia|1.0|0|1
4923|ABBA - On and On and On|1.0|0|1
4923|ABBA - So Long|1.0|0|1
4923|ABBA - Super Trouper|1.0|0|1
4923|ABBA - Tropical Loveland|1.0|0|1
4923|ABBI PRESS - Deep Breath|1.0|0|1
4923|Abby Anderson - I'm Good|1.0|0|1
4923|Action Bronson - Brand New Car|1.0|0|1
4923|Action Bronson - Strictly 4 My Jeeps|1.0|0|1
4923|Adam Melchor - Brook Revisited|1.0|0|1
4923|Adam Pascal - Light My Candle|1.0|0|1
4923|Adele - Best for Last|1.0|0|1
4923|Adele - Daydreamer|1.0|0|1
4923|Adele - I'll Be Waiting|1.0|0|1
4923|Adele - Lovesong|1.0|0|1
4923|Adele - When We Were Young|1.0|0|1
4923|Adore Delano - 27 Club|1.0|0|1
4923|Adore Delano - I Adore U|1.0|0|1
4923|Aerosmith - Crazy - Live Version|1.0|0|1
4923|Aerosmith - Eat The Rich|1.0|0|1
4923|Aerosmith - Walk This Way|1.0|0|1
4923|Afroman - Because I Got High|1.0|0|1
4923|After School - Because Of You|1.0|0|1
4923|Agnes Obel - Chord Left|1.0|0|1
4923|Agoney - Quizás|1.0|0|1
4923|Aidan Alexander - I Don't Love You|1.0|0|1
4923|Aidin Hafezamini - Missin' Detroit|1.0|0|1
4923|Aimer - Brave Shine|1.0|0|1
4923|Aja - Level Ya Pussy Up|1.0|0|1
4923|ajj - People|1.0|0|1
4923|AJR - Weak|1.0|0|1
4923|Alabama Shakes - Hold On|1.0|0|1
4923|Albert Hammond, Jr. - Far Away Truths|1.0|0|1
4923|Alessia Cara - Here|1.0|0|1
4923|Alessia Cara - My Song|1.0|0|1
4923|Alesso - Falling|1.0|0|1
4923|Alesso - Tear The Roof Up|1.0|0|1
4923|Alex Cameron - Candy May|1.0|0|1
4923|Alex Cameron - Runnin' Outta Luck|1.0|0|1
4923|Alex Cameron - Stranger's Kiss (Duet with Angel Olsen)|1.0|0|1
4923|Alex Metric - End Of The World|1.0|0|1
4923|Alex Turner - It's Hard To Get Around The Wind|1.0|0|1
4923|Alexandra Stan - Mr. Saxobeat|1.0|0|1
4923|Alfie Indra - Red Lights|1.0|0|1
4923|Alice Deejay - Better Off Alone|1.0|0|1
4923|Alice Merton - No Roots|1.0|0|1
4923|Alicia Keys - No One|1.0|0|1
4923|Alison Gold - Chinese Food|1.0|0|1
4923|Alison Sudol - Moon|1.0|0|1
4923|Alison Wonderland - Already Gone (feat. Brave & Lido)|1.0|0|1
4923|All Saints - Never Ever|1.0|0|1
4923|All Time Low - Weightless|1.0|0|1
4923|Allie X - Focus (Analog Version)|1.0|0|1
4923|Allie X - Hello|1.0|0|1
4923|Allie X - Lifted|1.0|0|1
4923|Allie X - OLD HABITS DIE HARD|1.0|0|1
4923|Alpine - Crunches|1.0|0|1
4923|Alpine - Shot Fox|1.0|0|1
4923|alt-J - Taro|1.0|0|1
4923|Alvvays - In Undertow|1.0|0|1
4923|Aly AJ - Potential Breakup Song|1.0|0|1
4923|Ama Lou - Wire|1.0|0|1
4923|Amandla Stenberg - Let My Baby Stay|1.0|0|1
4923|Amaral - El blues de la generación perdida|1.0|0|1
4923|Amber Mark - Can You Hear Me?|1.0|0|1
4923|Amen Corner - Bend Me Shape Me|1.0|0|1
4923|Amen Dunes - Believe|1.0|0|1
4923|Amen Dunes - Blue Rose|1.0|0|1
4923|Amen Dunes - Dracula|1.0|0|1
4923|Amen Dunes - Freedom|1.0|0|1
4923|Amen Dunes - L.A.|1.0|0|1
4923|Amen Dunes - Miki Dora|1.0|0|1
4923|Amen Dunes - Satudarah|1.0|0|1
4923|Amen Dunes - Skipping School|1.0|0|1
4923|Amen Dunes - Splits Are Parted|1.0|0|1
4923|Amen Dunes - Time|1.0|0|1
4923|American Horror Story 8x04 Promo - Could It Be ... Satan?|1.0|0|1
4923|Amerie - 1 Thing|1.0|0|1
4923|Aminé - REDMERCEDES|1.0|0|1
4923|Amy Kuney - Gasoline Rainbows|1.0|0|1
4923|Amy Shark - All Loved Up|1.0|0|1
4923|Amy Shark - Middle Of The Night|1.0|0|1
4923|Amy Shark - Weekends|1.0|0|1
4923|Amy Winehouse - Just Friends|1.0|0|1
4923|Amy Winehouse - Me & Mr Jones|1.0|0|1
4923|An Inconvenient Truth (2006) Official Trailer #1 - Al Gore Movie|1.0|0|1
4923|Ana Olgica - Sugarcane|1.0|0|1
4923|Anderson .Paak - Might Be|1.0|0|1
4923|Andrea Turk - Who We Are|1.0|0|1
4923|Andrew Gold - Spooky Scary Skeletons|1.0|0|1
4923|Andrew Rannells - All-American Prophet|1.0|0|1
4923|Androcles - Curiosity|1.0|0|1
4923|Andy Grammer - Fresh Eyes|1.0|0|1
4923|Anna Kendrick - Cups (Pitch Perfect's “When I'm Gone”) - Pop Version|1.0|0|1
4923|Anna Malikova - Fantasie Impromtu, Op. 66 (Chopin)|1.0|0|1
4923|Anna Wise - Balance In All|1.0|0|1
4923|Anna Wise - Easy|1.0|0|1
4923|Annalisa - Se Avessi Un Cuore|1.0|0|1
4923|Annalisa - Used To you|1.0|0|1
4923|Anne Hathaway - Fantine's Arrest|1.0|0|1
4923|Anne Hathaway - Fantine's Death|1.0|0|1
4923|Anne Hathaway - I Dreamed A Dream - From "Les Misérables"|1.0|0|1
4923|Anne Hathaway - The Docks (Lovely Ladies)|1.0|0|1
4923|Anne-Marie - Alarm|1.0|0|1
4923|Anne-Marie - Ciao Adios|1.0|0|1
4923|Anne-Marie - Cry|1.0|0|1
4923|Anne-Marie - Trigger|1.0|0|1
4923|Anoraak - Skyline (Remixed)|1.0|0|1
4923|Anthony Rapp - Halloween|1.0|0|1
4923|Aphex Twin - 1st 44|1.0|0|1
4923|Aphex Twin - Avril 14th|1.0|0|1
4923|Aphex Twin - MT1 t29r2|1.0|0|1
4923|Arca - Anoche|1.0|0|1
4923|Arca - Saunter|1.0|0|1
4923|Arcade Fire - Intervention|1.0|0|1
4923|Arcade Fire - Neighborhood #1 (Tunnels)|1.0|0|1
4923|Arcade Fire - Neighborhood #2 (Laïka)|1.0|0|1
4923|Archy Marshall - Ammi Ammi|1.0|0|1
4923|Archy Marshall - Any God Of Yours|1.0|0|1
4923|Archy Marshall - Arise Dear Brother|1.0|0|1
4923|Archy Marshall - Buffed Sky|1.0|0|1
4923|Archy Marshall - Eye's Drift|1.0|0|1
4923|Archy Marshall - Sex With Nobody|1.0|0|1
4923|Archy Marshall - Swell|1.0|0|1
4923|Archy Marshall - The Sea Liner MK 1|1.0|0|1
4923|Arctic Monkeys - AMERICAN SPORTS|1.0|0|1
4923|Arctic Monkeys - Batphone|1.0|0|1
4923|Arctic Monkeys - Brianstorm|1.0|0|1
4923|Arctic Monkeys - Golden Trunks|1.0|0|1
4923|Arctic Monkeys - One Point Perspective|1.0|0|1
4923|Arctic Monkeys - SCIENCE FICTION|1.0|0|1
4923|Arctic Monkeys - She Looks Like Fun|1.0|0|1
4923|Arctic Monkeys - The World's First Ever Monster Truck Front Flip|1.0|0|1
4923|Arctic Monkeys - Tranquility Base Hotel & Casino|1.0|0|1
4923|Arctic Monkeys - Why'd You Only Call Me When You're High?|1.0|0|1
4923|Aretha Franklin - Respect|1.0|0|1
4923|Ari Lennox - Night Drive|1.0|0|1
4923|Ariana Grande - Daydreamin'|1.0|0|1
4923|Ariana Grande - Focus|1.0|0|1
4923|Ariana Grande - I Don't Care|1.0|0|1
4923|Ariana Grande - Let Me Love You|1.0|0|1
4923|Ariana Grande - Tattooed Heart|1.0|0|1
4923|Ariana Grande - Thinking Bout You|1.0|0|1
4923|Armand Hammer - Rehearse with Ornette|1.0|0|1
4923|Armand Hammer - Sweet Mickey|1.0|0|1
4923|AronChupa - Rave in The Grave|1.0|0|1
4923|Arrested Development - People Everyday - Metamorphosis Mix|1.0|0|1
4923|Art Pepper - The Prisoner - Remastered|1.0|0|1
4923|Arwai - Money Rain|1.0|0|1
4923|Aseul - Dazed|1.0|0|1
4923|Ashley Wallbridge - GODS|1.0|0|1
4923|ASIAN KUNG-FU GENERATION - A LOST DOG AND BEATS OF THE RAIN|1.0|0|1
4923|ASIAN KUNG-FU GENERATION - Well Then, See You Again Tomorrow|1.0|0|1
4923|Attention FortNite Gamers - John Wick needs your help|1.0|0|1
4923|Aurora - Runaway|1.0|0|1
4923|Aurora - Running With The Wolves|1.0|0|1
4923|Autograf - You Might Be (feat. Lils) - GoldFish Remix|1.0|0|1
4923|Autogynephilia - ContraPoints|1.0|0|1
4923|Avicii - Dear Boy|1.0|0|1
4923|Avicii - Liar Liar|1.0|0|1
4923|Avicii - Without You (feat. Sandro Cavazza)|1.0|0|1
4923|Avril Lavigne - Alone|1.0|0|1
4923|Avril Lavigne - Bad Reputation|1.0|0|1
4923|Avril Lavigne - I Will Be|1.0|0|1
4923|Avril Lavigne - Losing Grip|1.0|0|1
4923|Avril Lavigne - Slipped Away|1.0|0|1
4923|Avril Lavigne - Smile|1.0|0|1
4923|Avril Lavigne - The Best Damn Thing|1.0|0|1
4923|Avril Lavigne - Things I'll Never Say|1.0|0|1
4923|Avril Lavigne - Together|1.0|0|1
4923|Awkwafina - NYC Bitche$|1.0|0|1
4923|Awolnation - Headrest For My Soul|1.0|0|1
4923|Awolnation - Hollow Moon (Bad Wolf)|1.0|0|1
4923|Awolnation - Megalithic Symphony|1.0|0|1
4923|Awolnation - Sail|1.0|0|1
4923|Awolnation - THISKIDSNOTALRIGHT|1.0|0|1
4923|Azealia Banks - Fuck Up The Fun|1.0|0|1
4923|b Young - 079ME (Blinkie Remix)|1.0|0|1
4923|B.o.B - Nothin' on You (feat. Bruno Mars)|1.0|0|1
4923|BABYMETAL - Catch me if you can|1.0|0|1
4923|BABYMETAL - From Dusk Till Dawn|1.0|0|1
4923|BABYMETAL - Syncopation|1.0|0|1
4923|BABYMETAL - The One|1.0|0|1
4923|BABYMETAL - THE ONE - English ver.|1.0|0|1
4923|Backstreet Boys - As Long as You Love Me|1.0|0|1
4923|Backstreet Boys - I Want It That Way|1.0|0|1
4923|Bad Wolves - Zombie|1.0|0|1
4923|Banes World - DROWSY|1.0|0|1
4923|Banks - Alibi|1.0|0|1
4923|Banks - And I Drove You Crazy|1.0|0|1
4923|Banks - Bedroom Wall|1.0|0|1
4923|Banks - Before I Ever Met You|1.0|0|1
4923|Banks - Change|1.0|0|1
4923|Banks - Drowning|1.0|0|1
4923|Banks - Fall Over|1.0|0|1
4923|Banks - Goddess|1.0|0|1
4923|Banks - Someone New|1.0|0|1
4923|Banks - Stick|1.0|0|1
4923|Banks - This Is What It Feels Like|1.0|0|1
4923|Banks - Under The Table|1.0|0|1
4923|Banks - Warm Water|1.0|0|1
4923|Banks - You Should Know Where I'm Coming From|1.0|0|1
4923|Bantu - Roll With Me|1.0|0|1
4923|Barenaked Ladies - One Week|1.0|0|1
4923|Barenaked Ladies - Who Needs Sleep?|1.0|0|1
4923|Bas - Tribe (with J. Cole)|1.0|0|1
4923|Bassjackers - Dinosaur (feat. Jay Hardway)|1.0|0|1
4923|Bassjackers - Joyride (feat. Brooks)|1.0|0|1
4923|Bastille - Campus|1.0|0|1
4923|Bastille - Pompeii|1.0|0|1
4923|Bat for Lashes - Plan The Escape (Son Lux Cover)|1.0|0|1
4923|Baum - Effortless|1.0|0|1
4923|Beach House - Silver Soul|1.0|0|1
4923|Beach House - Space Song|1.0|0|1
4923|Beach House - Woo|1.0|0|1
4923|Beastie Boys - Intergalactic - Remastered|1.0|0|1
4923|BEATDOWN S4 - Episode 24 w/ WILLAM|1.0|0|1
4923|BEATDOWN S5 - Episode 7 w/ WILLAM|1.0|0|1
4923|BEATDOWN S5 - Episode 8 w/ WILLAM|1.0|0|1
4923|BEAUZ - Lite Drip|1.0|0|1
4923|Bebe Rexha - Grace|1.0|0|1
4923|Bebe Rexha - Meant To Be (feat. Florida Georgia Line)|1.0|0|1
4923|Bebe Rexha - Sad|1.0|0|1
4923|Bebe Rexha - Steady (feat. Tory Lanez)|1.0|0|1
4923|Beck - It's All in Your Mind|1.0|0|1
4923|Becky and The Birds - Holding On|1.0|0|1
4923|Becky G - Sin Pijama|1.0|0|1
4923|Belle and Sebastian - Electronic Renaissance|1.0|0|1
4923|Belle and Sebastian - Expectations|1.0|0|1
4923|Belle and Sebastian - I Could Be Dreaming|1.0|0|1
4923|Belle and Sebastian - I Don't Love Anyone|1.0|0|1
4923|Belle and Sebastian - Mary Jo|1.0|0|1
4923|Belle and Sebastian - My Wandering Days Are Over|1.0|0|1
4923|Belle and Sebastian - She's Losing It|1.0|0|1
4923|Belle and Sebastian - The State I Am In|1.0|0|1
4923|Belle and Sebastian - We Rule The School|1.0|0|1
4923|Belle and Sebastian - You're Just A Baby|1.0|0|1
4923|Ben Gold - There Will Be Angels|1.0|0|1
4923|Benjamin Biolay - La Superbe|1.0|0|1
4923|Benjamin Ingrosso - All I See is You|1.0|0|1
4923|Benjamin Ingrosso - Good Intentions|1.0|0|1
4923|Benjamin Ingrosso - If This Bed Could Talk|1.0|0|1
4923|Benjamin Ingrosso - Love Songs|1.0|0|1
4923|berhana - Whole Wide World|1.0|0|1
4923|Best Coast - The End|1.0|0|1
4923|Best Youth - Feelings|1.0|0|1
4923|Betty Who - Ignore Me|1.0|0|1
4923|Betty Who - Taste|1.0|0|1
4923|Betty Who - The Valley|1.0|0|1
4923|Beyoncé - ***Flawless (Interlude) (Live)|1.0|0|1
4923|Beyoncé - ***Flawless (Remix) / Feeling Myself (Live)|1.0|0|1
4923|Beyoncé - 7/11 (Live)|1.0|0|1
4923|Beyoncé - Baby Boy (feat. Sean Paul|1.0|0|1
4923|Beyoncé - Blow|1.0|0|1
4923|Beyoncé - Bow Down (Tom Ford Mix) (Live)|1.0|0|1
4923|Beyoncé - B∆K Roll Call (Live)|1.0|0|1
4923|Beyoncé - Check On It (feat. Bun B and Slim Thug)|1.0|0|1
4923|Beyoncé - Crazy in Love (Back That Azz / I'm a Hustla Mix) (Live)|1.0|0|1
4923|Beyoncé - Diva (Irreplaceable / Headlines / Everybody Mad Mix) (Live)|1.0|0|1
4923|Beyoncé - Don't Hurt Yourself (Live)|1.0|0|1
4923|Beyoncé - Drunk in Love (feat. JAY Z)|1.0|0|1
4923|Beyoncé - Drunk in Love (Lilac Wine / Swag Surfin' Mix) (Live)|1.0|0|1
4923|Beyoncé - End Of Time|1.0|0|1
4923|Beyoncé - Formation (Live)|1.0|0|1
4923|Beyoncé - Freedom (Live)|1.0|0|1
4923|Beyoncé - Halo|1.0|0|1
4923|Beyoncé - Hold Up|1.0|0|1
4923|Beyoncé - I Been On (Live)|1.0|0|1
4923|Beyoncé - I Care (Live)|1.0|0|1
4923|Beyoncé - Irreplaceable|1.0|0|1
4923|Beyoncé - Kitty Kat|1.0|0|1
4923|Beyoncé - Kitty Kat (Live)|1.0|0|1
4923|Beyoncé - Lift Every Voice & Sing (Live)|1.0|0|1
4923|Beyoncé - Marching Band (Intro) (Family Feud / Humble Mix) {Live}|1.0|0|1
4923|Beyoncé - Marching Band Jam (Party Mix) (Live)|1.0|0|1
4923|Beyoncé - Mi Gente (Live)|1.0|0|1
4923|Beyoncé - Mine (feat. Drake)|1.0|0|1
4923|Beyoncé - Opera Interlude (Live)|1.0|0|1
4923|Beyoncé - Sorry (Me, Myself and I / Bow Down Mix) (Live)|1.0|0|1
4923|Beyoncé - Top Off (Live)|1.0|0|1
4923|Big Country - In A Big Country|1.0|0|1
4923|Big Freedia - Karaoke (feat. Lizzo)|1.0|0|1
4923|Big L - Put It On|1.0|0|1
4923|Big Red Machine - Hymnostic|1.0|0|1
4923|Big Red Machine - I Won't Run From It|1.0|0|1
4923|Big Sean - Bounce Back|1.0|0|1
4923|Big Sean - I Don't Fuck With You|1.0|0|1
4923|Big Thief - Animals|1.0|0|1
4923|Big Thief - Great White Shark|1.0|0|1
4923|Big Thief - Randy|1.0|0|1
4923|Big Thief - Velvet Ring|1.0|0|1
4923|Billie Eilish & Vince Staples - &burn|1.0|0|1
4923|Billie Eilish - Bored|1.0|0|1
4923|Billie Eilish - Ocean Eyes|1.0|0|1
4923|Billie Eilish - Six Feet Under|1.0|0|1
4923|Billy Joel - The Ballad Of Billy The Kid|1.0|0|1
4923|Billy Ocean - Get Outta My Dreams, Get into My Car|1.0|0|1
4923|Billy Woods - The Man Who Would Be King|1.0|0|1
4923|Björk - Big Time Sensuality|1.0|0|1
4923|Black Elk - Intro|1.0|0|1
4923|Black Eyed Peas - My Humps|1.0|0|1
4923|Black Flag - Black Coffee|1.0|0|1
4923|Black Flag - Rat's Eyes|1.0|0|1
4923|Black Flag - Slip It In|1.0|0|1
4923|Black Flag - Wound Up|1.0|0|1
4923|Black M - Sur ma route|1.0|0|1
4923|Black Rivers - The Forest|1.0|0|1
4923|BLACKPINK - WHISTLE|1.0|0|1
4923|Blackrock - Blackrock "Yeah, Yeah"|1.0|0|1
4923|Blaque - Bring It All To Me|1.0|0|1
4923|Bleachers - Dream Of Mickey Mantle|1.0|0|1
4923|Bleachers - Wake Me|1.0|0|1
4923|Bleu - Love You So|1.0|0|1
4923|blink-182 - Dammit|1.0|0|1
4923|blink-182 - FIRST DATE|1.0|0|1
4923|Bloc Party - Like Eating Glass|1.0|0|1
4923|Block B - Jackpot|1.0|0|1
4923|Blondie - Heart Of Glass - Special Mix|1.0|0|1
4923|Blood Orange - Best To You|1.0|0|1
4923|Blood Orange - Better Than Me|1.0|0|1
4923|Blood Orange - Chewing Gum (feat. A$ap Rocky & Project Pat)|1.0|0|1
4923|Blood Orange - Family|1.0|0|1
4923|Blood Orange - Family (feat. Janet Mock)|1.0|0|1
4923|Blood Orange - Holy Will|1.0|0|1
4923|Blood Orange - Holy Will (feat. Ian Isiah)|1.0|0|1
4923|Blood Orange - Hope|1.0|0|1
4923|Blood Orange - Hope (feat. Puff Daddy & Tei Shi)|1.0|0|1
4923|Blood Orange - Jewelry|1.0|0|1
4923|Blood Orange - Out Of Your League|1.0|0|1
4923|Blood Orange - Out Of Your League (feat. Steve Lacy)|1.0|0|1
4923|Blood Orange - Runnin'|1.0|0|1
4923|Blood Orange - Runnin' (feat. Georgia Anne Muldrow)|1.0|0|1
4923|Blossoms - Charlemagne|1.0|0|1
4923|Blossoms - Cut Me and I'll Bleed|1.0|0|1
4923|Blu Cantrell - Breathe|1.0|0|1
4923|Blu Cantrell - Hit 'Em Up Style (Oops!) - Remix Radio Mix|1.0|0|1
4923|Blur - Song 2 - 2012 Remastered Version|1.0|0|1
4923|Bob Dylan - Bob Dylan's 115th Dream|1.0|0|1
4923|Bob Dylan - He Was a Friend Of Mine - Studio Outtake - 1961|1.0|0|1
4923|Bob Dylan - I Don't Believe You (She Acts Like We Never Have Met)|1.0|0|1
4923|Bob Dylan - Meet Me in The Morning|1.0|0|1
4923|Bob Dylan - Motorpsycho Nightmare|1.0|0|1
4923|Bob Dylan - Stuck Inside Of Mobile with The Memphis Blues Again|1.0|0|1
4923|Bob Dylan - The Times They Are a-Changin'|1.0|0|1
4923|Bob Dylan - Visions Of Johanna|1.0|0|1
4923|Bobina - Mysterious Times|1.0|0|1
4923|Bon Iver - 22 (OVER S∞∞N)|1.0|0|1
4923|Bon Iver - 29 #Strafford APTS|1.0|0|1
4923|Bon Iver - Holocene|1.0|0|1
4923|Bon Iver - The Wolves (Act I and II)|1.0|0|1
4923|Bonobo - Cirrus|1.0|0|1
4923|Bonobo - Prelude|1.0|0|1
4923|Borgeous - Sweeter Without You|1.0|0|1
4923|Bowling for Soup - 1985|1.0|0|1
4923|Bowling for Soup - Jimmy Neutron Theme|1.0|0|1
4923|Boyzone - Picture Of You|1.0|0|1
4923|Bradio - Flyers|1.0|0|1
4923|Bratmobile - Cool Schmool|1.0|0|1
4923|Breakbot - Baby I'm Yours - (feat. Irfane)|1.0|0|1
4923|Breakbot - Baby I'm Yours - (feat. Irfrane)|1.0|0|1
4923|Breathe Carolina - Sweet Dreams (feat. Kaleena Zanders)|1.0|0|1
4923|BrentWeinbach - Gangster Party Line|1.0|0|1
4923|Brian D'Arcy James - God, I Hate Shakespeare|1.0|0|1
4923|Bridgit Mendler - Diving|1.0|0|1
4923|Bright Eyes - We Are Nowhere and It's Now|1.0|0|1
4923|Britney Spears - ...Baby One More Time|1.0|0|1
4923|Britney Spears - Born To Make You Happy|1.0|0|1
4923|Britney Spears - Can't Make You Love Me|1.0|0|1
4923|Britney Spears - Cinderella|1.0|0|1
4923|Britney Spears - Circus|1.0|0|1
4923|Britney Spears - Do You Wanna Come Over?|1.0|0|1
4923|Britney Spears - He About To Lose Me|1.0|0|1
4923|Britney Spears - I Will Be There|1.0|0|1
4923|Britney Spears - Oops!...I Did It Again|1.0|0|1
4923|Britney Spears - Outrageous|1.0|0|1
